empty_samples,gen_ppl,max_tokens,mean_tokens,method,min_tokens,nfe,num_samples,rank_wasserstein,rep_1,rep_2,rep_3,source_entropy,source_file,source_gen_ppl,temperature,temperature_label,unigram_entropy,unique_1gram_corpus,unique_1gram_sample,unique_2gram_corpus,unique_2gram_sample,unique_3gram_corpus,unique_3gram_sample,unique_4gram_corpus,unique_4gram_sample,source_group,display_name,source_nfe
0,162.05428483412518,1029,1021.7734375,mdlm,1013,64,256,1.7107764608782146,0.4534209609600387,0.09145226825633081,0.02574655182395858,5.713606357574463,/data/remote_cache/patrick/discrete_diffusion/gen-sample-candi-proj/mdlm-50k/samples_steps64_temp1.017.json,162.03053283691406,1.017241358757019,1.017,5.715388242435862,0.07449134852852347,0.5465790390399613,0.33579011013401294,0.9085477317436692,0.45608705977890307,0.9742534481760414,0.4865225493278529,0.9944706783601499,diffusion,MDLM,
0,347.34440766326315,1028,1021.546875,mdlm,1014,64,256,2.3262944348013654,0.38538367112675265,0.060395939764740114,0.015246698046766457,5.934890270233154,/data/remote_cache/patrick/discrete_diffusion/gen-sample-candi-proj/mdlm-50k/samples_steps64_temp1.083.json,347.30389404296875,1.0827586650848389,1.083,5.936482419326657,0.08699276526101653,0.6146163288732478,0.37626885095307355,0.9396040602352602,0.472889304378477,0.9847533019532342,0.4929318729194471,0.9975841359106646,diffusion,MDLM,
0,841.6706286908528,1030,1022.0234375,mdlm,1015,64,256,3.0866698591336448,0.3090571264869102,0.03481358239943965,0.008187345176747133,6.174722194671631,/data/remote_cache/patrick/discrete_diffusion/gen-sample-candi-proj/mdlm-50k/samples_steps64_temp1.148.json,841.6036376953125,1.1482758522033691,1.148,6.176130476003226,0.09952682714284622,0.6909428735130888,0.41763013520441344,0.9651864176005598,0.4858803795868661,0.9918126548232526,0.49702150496415837,0.9987434910671732,diffusion,MDLM,
0,2134.2773572476567,1035,1023.28125,mdlm,1017,64,256,3.9328215537040783,0.2379581444799476,0.020223682472636163,0.003588417388801857,6.391238689422607,/data/remote_cache/patrick/discrete_diffusion/gen-sample-candi-proj/mdlm-50k/samples_steps64_temp1.214.json,2134.177978515625,1.213793158531189,1.214,6.393905656456417,0.11208581462818751,0.7620418555200513,0.44965304313269955,0.9797763175273634,0.49297757106575685,0.9964115826111982,0.49884376244295386,0.9997088004079608,diffusion,MDLM,
0,4923.367571606133,1037,1025.421875,mdlm,1015,64,256,4.750154052407056,0.17347325680449302,0.010920825811457001,0.0013750064584227674,6.568367958068848,/data/remote_cache/patrick/discrete_diffusion/gen-sample-candi-proj/mdlm-50k/samples_steps64_temp1.279.json,4923.25048828125,1.2793103456497192,1.279,6.573517325738317,0.12288006460755482,0.8265267431955063,0.473048823269222,0.9890791741885436,0.4968930823371349,0.9986249935415779,0.49973637961335676,0.9999084379491672,diffusion,MDLM,
0,9667.503667588055,1040,1028.1484375,mdlm,1016,64,256,5.448023701357204,0.12078686442240008,0.004688364643770714,0.00036607771426013045,6.708502292633057,/data/remote_cache/patrick/discrete_diffusion/gen-sample-candi-proj/mdlm-50k/samples_steps64_temp1.345.json,9667.380859375,1.344827651977539,1.345,6.7132346908953044,0.13095446152443332,0.8792131355776004,0.4871154211827344,0.9953116353562297,0.49905974251410384,0.9996339222857404,0.4999161706765026,0.9999695121078955,diffusion,MDLM,
0,15556.07041071608,1045,1031.765625,mdlm,1019,64,256,5.965857105661715,0.0860288729181871,0.0025682648148049395,0.00016637883341075188,6.788044452667236,/data/remote_cache/patrick/discrete_diffusion/gen-sample-candi-proj/mdlm-50k/samples_steps64_temp1.410.json,15555.939453125,1.4103448390960693,1.410,6.793842982314415,0.1362159829176321,0.9139711270818128,0.4931672452212403,0.9974317351851963,0.4995789393824444,0.9998336211665891,0.49996202973830894,0.9999546951759987,diffusion,MDLM,
0,21254.790501017767,1049,1033.734375,mdlm,1023,64,256,6.321409415571938,0.06659225472036057,0.0011425633170437923,2.271085545139332e-05,6.8289008140563965,/data/remote_cache/patrick/discrete_diffusion/gen-sample-candi-proj/mdlm-50k/samples_steps64_temp1.476.json,21254.6640625,1.4758620262145996,1.476,6.834698901734432,0.14159449205701416,0.9334077452796387,0.49592253574400486,0.9988574366829568,0.4998182671775378,0.9999772891445486,0.4999924204526506,1.0,diffusion,MDLM,
0,26755.46421051424,1052,1036.53125,mdlm,1023,64,256,6.580737165123161,0.052943901758990775,0.0006568947621015328,3.001263616739594e-05,6.8555216789245605,/data/remote_cache/patrick/discrete_diffusion/gen-sample-candi-proj/mdlm-50k/samples_steps64_temp1.541.json,26754.857421875,1.5413793325424194,1.541,6.862233408012726,0.14486418040941842,0.94705609824101,0.49756691915381596,0.9993431052378994,0.49990182751850176,0.9999699873638326,0.4999962204819641,0.9999925095877278,diffusion,MDLM,
0,31468.84954346285,1053,1039.4453125,mdlm,1029,64,256,6.771638877863428,0.04423439560902482,0.0004890646720184929,2.2623251933230615e-05,6.871479034423828,/data/remote_cache/patrick/discrete_diffusion/gen-sample-candi-proj/mdlm-50k/samples_steps64_temp1.607.json,31468.787109375,1.6068965196609497,1.607,6.880319206318738,0.14694962006478815,0.9557656043909749,0.498149276638003,0.9995109353279827,0.49993599060191424,0.9999773767480669,0.5,1.0,diffusion,MDLM,
0,35811.25258125348,1055,1041.046875,mdlm,1028,64,256,6.9147674826736685,0.03804324885512167,0.00024819098851166545,1.5016822304736964e-05,6.882572174072266,/data/remote_cache/patrick/discrete_diffusion/gen-sample-candi-proj/mdlm-50k/samples_steps64_temp1.672.json,35811.14453125,1.6724138259887695,1.672,6.892101725078637,0.14917000615366144,0.9619567511448783,0.49861409491759684,0.9997518090114883,0.49997368381479423,0.9999849831776955,0.5,1.0,diffusion,MDLM,
0,39195.84619427934,1056,1041.2578125,mdlm,1022,64,256,7.022059367844912,0.03453482982422865,0.00012753296546737236,0.0,6.888511657714844,/data/remote_cache/patrick/discrete_diffusion/gen-sample-candi-proj/mdlm-50k/samples_steps64_temp1.738.json,39195.671875,1.7379310131072998,1.738,6.897887302325112,0.1517433092488802,0.9654651701757705,0.49887723145554363,0.9998724670345326,0.49997368915617363,1.0,0.5,1.0,diffusion,MDLM,
